Date,S&P U.S. Aggregate Bond Index
2020/1/31,213.61
2020/2/3,213.56
2020/2/4,212.9
2020/2/5,212.47
2020/2/6,212.68
2020/2/7,213.3
2020/2/10,213.54
2020/2/11,213.3
2020/2/12,213.06
2020/2/13,213.2
2020/2/14,213.41
2020/2/18,213.79
2020/2/19,213.78
2020/2/20,214.14
2020/2/21,214.64
2020/2/24,215.45
2020/2/25,215.74
2020/2/26,215.52
2020/2/27,215.93
2020/2/28,217.04
2020/3/2,216.78
2020/3/3,218.2
2020/3/4,217.95
2020/3/5,219.06
2020/3/6,220.5
2020/3/9,220.49
2020/3/10,218.07
2020/3/11,216.93
2020/3/12,214.95
2020/3/13,213.77
2020/3/16,215.52
2020/3/17,212.28
2020/3/18,209.17
2020/3/19,207.76
2020/3/20,210.15
2020/3/23,211.74
2020/3/24,211.65
2020/3/25,212.3
2020/3/26,213.53
2020/3/27,215.03
2020/3/30,215.31
2020/3/31,215.47
2020/4/1,215.84
2020/4/2,215.91
2020/4/3,215.88
2020/4/6,215.8
2020/4/7,215.87
2020/4/8,215.85
2020/4/9,216.95
2020/4/13,217.26
2020/4/14,217.65
2020/4/15,218.72
2020/4/16,219.07
2020/4/17,218.69
2020/4/20,218.91
2020/4/21,219.16
2020/4/22,218.9
2020/4/23,219.23
2020/4/24,219.34
2020/4/27,218.63
2020/4/28,219.21
2020/4/29,219.27
2020/4/30,218.98
2020/5/1,219.21
2020/5/4,219.05
2020/5/5,218.87
2020/5/6,218.33
2020/5/7,219.02
2020/5/8,218.46
2020/5/11,217.98
2020/5/12,218.35
2020/5/13,218.67
2020/5/14,219.04
2020/5/15,219.07
2020/5/18,218.52
2020/5/19,219.05
2020/5/20,219.47
2020/5/21,219.76
2020/5/22,219.95
2020/5/26,219.8
2020/5/27,219.87
2020/5/28,219.9
2020/5/29,220.25
2020/6/1,220.27
2020/6/2,220.27
2020/6/3,219.93
2020/6/4,219.58
2020/6/5,219.51
2020/6/8,219.9
2020/6/9,220.38
2020/6/10,221.14
2020/6/11,221.37
2020/6/12,220.98
2020/6/15,220.91
2020/6/16,220.96
2020/6/17,221.12
2020/6/18,221.43
2020/6/19,221.51
2020/6/22,221.5
2020/6/23,221.34
2020/6/24,221.59
2020/6/25,221.55
2020/6/26,222.01
2020/6/29,221.99
2020/6/30,221.79
2020/7/1,221.88
2020/7/2,222.17
2020/7/6,222.19
2020/7/7,222.76
2020/7/8,222.64
2020/7/9,223.23
2020/7/10,222.98
2020/7/13,223.19
2020/7/14,223.2
2020/7/15,223.23
2020/7/16,223.49
2020/7/17,223.54
2020/7/20,223.77
2020/7/21,224.05
2020/7/22,224.26
2020/7/23,224.63
2020/7/24,224.56
2020/7/27,224.36
2020/7/28,224.7
2020/7/29,224.83
2020/7/30,225.1
2020/7/31,225.09
2020/8/3,225.12
2020/8/4,225.57
2020/8/5,225.25
2020/8/6,225.53
2020/8/7,225.36
2020/8/10,225.24
2020/8/11,224.8
2020/8/12,224.23
2020/8/13,223.77
2020/8/14,223.57
2020/8/17,223.65
2020/8/18,223.87
2020/8/19,223.69
2020/8/20,223.99
2020/8/21,224.17
2020/8/24,224.05
2020/8/25,223.74
2020/8/26,223.6
2020/8/27,222.98
2020/8/28,223.03
2020/8/31,223.2
2020/9/1,223.88
2020/9/2,224.33
2020/9/3,224.47
2020/9/4,223.67
2020/9/8,223.8
2020/9/9,223.67
2020/9/10,223.86
2020/9/11,223.96
2020/9/14,223.93
2020/9/15,223.87
2020/9/16,223.79
2020/9/17,223.92
2020/9/18,223.77
2020/9/21,223.87
2020/9/22,223.82
2020/9/23,223.82
2020/9/24,223.74
2020/9/25,223.62
2020/9/28,223.61
2020/9/29,223.72
2020/9/30,223.28
2020/10/1,223.51
2020/10/2,223.35
2020/10/5,222.61
2020/10/6,223.01
2020/10/7,222.71
2020/10/8,223.03
2020/10/9,223
2020/10/13,223.56
2020/10/14,223.68
2020/10/15,223.57
2020/10/16,223.54
2020/10/19,223.37
2020/10/20,223.03
2020/10/21,222.88
2020/10/22,222.45
2020/10/23,222.7
2020/10/26,223.11
2020/10/27,223.47
2020/10/28,223.44
2020/10/29,222.91
2020/10/30,222.35
2020/11/2,222.7
2020/11/3,222.54
2020/11/4,223.68
2020/11/5,224.06
2020/11/6,223.58
2020/11/9,223.07
2020/11/10,222.68
2020/11/12,223.55
2020/11/13,223.46
2020/11/16,223.42
2020/11/17,223.83
2020/11/18,224.03
2020/11/19,224.33
2020/11/20,224.71
2020/11/23,224.55
2020/11/24,224.26
2020/11/25,224.2
2020/11/27,224.63
2020/11/30,224.61
2020/12/1,224.2
2020/12/2,223.95
2020/12/3,224.4
2020/12/4,223.78
2020/12/7,224.21
2020/12/8,224.28
2020/12/9,224.02
2020/12/10,224.44
2020/12/11,224.63
2020/12/14,224.61
2020/12/15,224.51
2020/12/16,224.51
2020/12/17,224.48
2020/12/18,224.4
2020/12/21,224.55
2020/12/22,224.78
2020/12/23,224.51
2020/12/24,224.71
2020/12/28,224.77
2020/12/29,224.79
2020/12/30,224.91
2020/12/31,224.96
2021/1/4,225.03
2021/1/5,224.63
2021/1/6,223.72
2021/1/7,223.3
2021/1/8,223.06
2021/1/11,222.93
2021/1/12,222.93
2021/1/13,223.48
2021/1/14,223.23
2021/1/15,223.51
2021/1/19,223.74
2021/1/20,223.81
2021/1/21,223.57
2021/1/22,223.6
2021/1/25,224.07
2021/1/26,224.02
2021/1/27,224.15
2021/1/28,223.88
2021/1/29,223.59
2021/2/1,223.75
2021/2/2,223.45
2021/2/3,223.11
2021/2/4,223.06
2021/2/5,222.79
2021/2/8,222.97
2021/2/9,223.1
2021/2/10,223.41
2021/2/11,223.21
2021/2/12,222.65
2021/2/16,221.87
2021/2/17,222.11
2021/2/18,222.14
2021/2/19,221.54
2021/2/22,221.06
2021/2/23,220.91
2021/2/24,220.6
2021/2/25,219.05
2021/2/26,220.52
2021/3/1,220.25
2021/3/2,220.46
2021/3/3,219.87
2021/3/4,219.32
2021/3/5,219.03
2021/3/8,218.47
2021/3/9,218.95
2021/3/10,219.18
2021/3/11,219.15
2021/3/12,218.15
2021/3/15,218.33
2021/3/16,218.28
2021/3/17,218.12
2021/3/18,217.49
2021/3/19,217.64
2021/3/22,218.12
2021/3/23,218.68
2021/3/24,218.9
2021/3/25,218.65
2021/3/26,218.31
2021/3/29,217.98
2021/3/30,218.09
2021/3/31,217.94
2021/4/1,218.68
2021/4/2,218.29
2021/4/5,218.51
2021/4/6,219.02
2021/4/7,218.82
2021/4/8,219.25
2021/4/9,219.02
2021/4/12,219.01
2021/4/13,219.45
2021/4/14,219.34
2021/4/15,220.13
2021/4/16,219.77
2021/4/19,219.65
2021/4/20,219.92
2021/4/21,220.03
2021/4/22,220.18
2021/4/23,220.04
2021/4/26,219.97
2021/4/27,219.49
2021/4/28,219.6
2021/4/29,219.5
2021/4/30,219.56
2021/5/3,219.73
2021/5/4,219.92
2021/5/5,220.06
2021/5/6,220.16
2021/5/7,220.14
2021/5/10,219.8
2021/5/11,219.48
2021/5/12,218.83
2021/5/13,219.01
2021/5/14,219.45
2021/5/17,219.38
2021/5/18,219.34
2021/5/19,219.04
2021/5/20,219.51
2021/5/21,219.63
2021/5/24,219.88
2021/5/25,220.42
2021/5/26,220.33
2021/5/27,220.19
2021/5/28,220.05
2021/6/1,220.01
2021/6/2,220.15
2021/6/3,219.84
2021/6/4,220.54
2021/6/7,220.45
2021/6/8,220.81
2021/6/9,221.27
2021/6/10,221.7
2021/6/11,221.56
2021/6/14,221.14
2021/6/15,221.12
2021/6/16,220.6
2021/6/17,221.15
2021/6/18,221.9
2021/6/21,221.34
2021/6/22,221.54
2021/6/23,221.35
2021/6/24,221.38
2021/6/25,221.08
2021/6/28,221.57
2021/6/29,221.7
2021/6/30,221.81
2021/7/1,221.76
2021/7/2,222.11
2021/7/6,222.62
2021/7/7,223.21
2021/7/8,223.48
2021/7/9,222.75
2021/7/12,222.7
2021/7/13,222.24
2021/7/14,222.91
2021/7/15,223.43
2021/7/16,223.31
2021/7/19,224.33
2021/7/20,224.03
2021/7/21,223.39
2021/7/22,223.85
2021/7/23,223.64
2021/7/26,223.55
2021/7/27,224.06
2021/7/28,224.13
2021/7/29,223.84
2021/7/30,224.09
2021/8/2,224.69
2021/8/3,224.69
2021/8/4,224.71
2021/8/5,224.27
2021/8/6,223.43
2021/8/9,223.13
2021/8/10,222.82
2021/8/11,222.9
2021/8/12,222.82
2021/8/13,223.53
2021/8/16,223.81
2021/8/17,223.73
2021/8/18,223.75
2021/8/19,224.04
2021/8/20,223.96
2021/8/23,224.05
2021/8/24,223.71
2021/8/25,223.29
2021/8/26,223.38
2021/8/27,223.81
2021/8/30,224.11
2021/8/31,223.83
2021/9/1,223.87
2021/9/2,224.08
2021/9/3,223.72
2021/9/7,223.28
2021/9/8,223.56
2021/9/9,224.13
2021/9/10,223.76
2021/9/13,224.08
2021/9/14,224.63
2021/9/15,224.42
2021/9/16,224.05
2021/9/17,223.74
2021/9/20,224.35
2021/9/21,224.28
2021/9/22,224.42
2021/9/23,223.31
2021/9/24,222.89
2021/9/27,222.65
2021/9/28,221.93
2021/9/29,222.07
2021/9/30,222.05
2021/10/1,222.59
2021/10/4,222.45
2021/10/5,221.93
2021/10/6,222
2021/10/7,221.46
2021/10/8,221.03
2021/10/12,221.44
2021/10/13,221.81
2021/10/14,222.14
2021/10/15,221.67
2021/10/18,221.67
2021/10/19,221.16
2021/10/20,220.95
2021/10/21,220.58
2021/10/22,220.95
2021/10/25,221.11
2021/10/26,221.43
2021/10/27,222.25
2021/10/28,221.91
2021/10/29,221.95
2021/11/1,221.78
2021/11/2,222.11
2021/11/3,221.66
2021/11/4,222.4
2021/11/5,223.23
2021/11/8,222.9
2021/11/9,223.53
2021/11/10,222.18
2021/11/12,221.87
2021/11/15,221.2
2021/11/16,221.06
2021/11/17,221.48
2021/11/18,221.65
2021/11/19,222.03
2021/11/22,221.12
2021/11/23,220.35
2021/11/24,220.78
2021/11/26,222.39
2021/11/29,221.99
2021/11/30,222.56
2021/12/1,222.81
2021/12/2,222.51
2021/12/3,223.28
2021/12/6,222.63
2021/12/7,222.29
2021/12/8,221.69
2021/12/9,221.91
2021/12/10,221.89
2021/12/13,222.6
2021/12/14,222.35
2021/12/15,221.93
2021/12/16,222.29
2021/12/17,222.6
2021/12/20,222.36
2021/12/21,221.97
2021/12/22,222.19
2021/12/23,221.8
2021/12/27,221.94
2021/12/28,221.93
2021/12/29,221.36
2021/12/30,221.75
2021/12/31,221.81
2022/1/3,220.56
2022/1/4,220.33
2022/1/5,219.82
2022/1/6,219.49
2022/1/7,219
2022/1/10,218.82
2022/1/11,219.18
2022/1/12,219.09
2022/1/13,219.41
2022/1/14,218.37
2022/1/18,217.16
2022/1/19,217.63
2022/1/20,217.84
2022/1/21,218.45
2022/1/24,218.2
2022/1/25,218
2022/1/26,217.08
2022/1/27,217.56
2022/1/28,217.63
2022/1/31,217.57
2022/2/1,217.41
2022/2/2,217.76
2022/2/3,217.1
2022/2/4,215.79
2022/2/7,215.84
2022/2/8,215.36
2022/2/9,215.44
2022/2/10,213.83
2022/2/11,214.96
2022/2/14,213.95
2022/2/15,213.5
2022/2/16,213.71
2022/2/17,214.15
2022/2/18,214.47
2022/2/22,214.31
2022/2/23,213.46
2022/2/24,213.37
2022/2/25,213.6
2022/2/28,214.95
2022/3/1,216.19
2022/3/2,213.79
2022/3/3,214.32
2022/3/4,215.28
2022/3/7,214.45
2022/3/8,213.26
2022/3/9,212.62
2022/3/10,211.81
2022/3/11,211.71
2022/3/14,209.96
2022/3/15,209.83
2022/3/16,210.08
2022/3/17,210.27
2022/3/18,210.85
2022/3/21,209.19
2022/3/22,208.51
2022/3/23,209.56
2022/3/24,208.86
2022/3/25,207.48
2022/3/28,207.72
2022/3/29,208.59
2022/3/30,209.23
2022/3/31,209.47
2022/4/1,208.97
2022/4/4,208.95
2022/4/5,207.5
2022/4/6,206.86
2022/4/7,206.61
2022/4/8,205.65
2022/4/11,204.82
2022/4/12,205.23
2022/4/13,205.36
2022/4/14,204.13
2022/4/18,203.72
2022/4/19,202.77
2022/4/20,203.6
2022/4/21,202.77
2022/4/22,202.37
2022/4/25,203.13
2022/4/26,203.99
2022/4/27,203.4
2022/4/28,203.13
2022/4/29,202.33
2022/5/2,201.18
2022/5/3,201.43
2022/5/4,202.21
2022/5/5,200.97
2022/5/6,200.14
2022/5/9,200.83
2022/5/10,201.28
2022/5/11,202.1
2022/5/12,202.43
2022/5/13,201.64
2022/5/16,201.97
2022/5/17,200.98
2022/5/18,201.75
2022/5/19,202.06
2022/5/20,202.72
2022/5/23,202.02
2022/5/24,203.3
2022/5/25,203.84
2022/5/26,204.04
2022/5/27,204.25
2022/5/31,203.33
2022/6/1,202.72
2022/6/2,202.87
2022/6/3,202.63
2022/6/6,201.54
2022/6/7,202.03
2022/6/8,201.54
2022/6/9,201.42
2022/6/10,199.98
2022/6/13,197.18
2022/6/14,196.02
2022/6/15,197.62
2022/6/16,198.11
2022/6/17,198.26
2022/6/21,197.61
2022/6/22,199.05
2022/6/23,199.66
2022/6/24,199.22
2022/6/27,198.65
2022/6/28,198.65
2022/6/29,199.61
2022/6/30,200.43
2022/7/1,201.48
2022/7/5,202.05
2022/7/6,200.96
2022/7/7,200.39
2022/7/8,199.77
2022/7/11,200.73
2022/7/12,200.96
2022/7/13,201.32
2022/7/14,200.76
2022/7/15,201.23
2022/7/18,201.02
2022/7/19,200.55
2022/7/20,200.6
2022/7/21,201.94
2022/7/22,203.41
2022/7/25,202.96
2022/7/26,202.91
2022/7/27,203.22
2022/7/28,204.3
2022/7/29,204.57
2022/8/1,205.45
2022/8/2,203.62
2022/8/3,204.29
2022/8/4,204.69
2022/8/5,202.86
2022/8/8,203.6
2022/8/9,203.21
2022/8/10,203.4
2022/8/11,202.61
2022/8/12,203.15
2022/8/15,203.57
2022/8/16,203.53
2022/8/17,202.53
2022/8/18,202.74
2022/8/19,201.69
2022/8/22,201
2022/8/23,200.77
2022/8/24,200.3
2022/8/25,201.14
2022/8/26,201.13
2022/8/29,200.35
2022/8/30,200.33
2022/8/31,199.78
2022/9/1,198.58
2022/9/2,199.27
2022/9/6,197.73
2022/9/7,198.6
2022/9/8,198.15
2022/9/9,198
2022/9/12,197.85
2022/9/13,197.09
2022/9/14,197.04
2022/9/15,196.58
2022/9/16,196.41
2022/9/19,196.12
2022/9/20,195.5
2022/9/21,196.1
2022/9/22,194.2
2022/9/23,193.83
2022/9/26,191.72
2022/9/27,190.8
2022/9/28,193.19
2022/9/29,192.45
2022/9/30,191.98
2022/10/3,193.36
2022/10/4,193.76
2022/10/5,192.83
2022/10/6,192.2
2022/10/7,191.52
2022/10/11,190.82
2022/10/12,190.97
2022/10/13,190.08
2022/10/14,189.52
2022/10/17,189.61
2022/10/18,189.94
2022/10/19,188.63
2022/10/20,187.67
2022/10/21,187.56
2022/10/24,187.47
2022/10/25,188.91
2022/10/26,189.82
2022/10/27,190.71
2022/10/28,190.22
2022/10/31,189.72
2022/11/1,189.95
2022/11/2,189.91
2022/11/3,189.11
2022/11/4,188.9
2022/11/7,188.52
2022/11/8,189.29
2022/11/9,189.53
2022/11/10,192.61
2022/11/14,192.55
2022/11/15,193.6
2022/11/16,194.66
2022/11/17,193.97
2022/11/18,193.63
2022/11/21,193.77
2022/11/22,194.52
2022/11/23,195.41
2022/11/25,195.66
2022/11/28,195.63
2022/11/29,195.03
2022/11/30,195.94
2022/12/1,197.72
2022/12/2,198.26
2022/12/5,197.09
2022/12/6,197.78
2022/12/7,199.17
2022/12/8,198.68
2022/12/9,197.71
2022/12/12,197.63
2022/12/13,198.86
2022/12/14,199.23
2022/12/15,199.5
2022/12/16,199.09
2022/12/19,198.06
2022/12/20,197.04
2022/12/21,197.2
2022/12/22,197.11
2022/12/23,196.42
2022/12/27,195.4
2022/12/28,195.09
2022/12/29,195.62
2022/12/30,195.13
2023/1/3,195.94
2023/1/4,196.8
2023/1/5,196.67
2023/1/6,198.36
2023/1/9,199
2023/1/10,198.23
2023/1/11,199.26
2023/1/12,200.58
2023/1/13,200.01
2023/1/17,199.88
2023/1/18,201.59
2023/1/19,201.25
2023/1/20,200.33
2023/1/23,200.01
2023/1/24,200.75
2023/1/25,201.01
2023/1/26,200.72
2023/1/27,200.57
2023/1/30,200.16
2023/1/31,200.75
2023/2/1,201.84
2023/2/2,202.13
2023/2/3,200.77
2023/2/6,199.61
2023/2/7,199.28
2023/2/8,199.58
2023/2/9,199.05
2023/2/10,198.27
2023/2/13,198.6
2023/2/14,198.01
2023/2/15,197.6
2023/2/16,197.08
2023/2/17,197.32
2023/2/21,195.91
2023/2/22,196.3
2023/2/23,196.76
2023/2/24,195.83
2023/2/27,196.18
2023/2/28,196.28
2023/3/1,195.33
2023/3/2,194.76
2023/3/3,195.96
2023/3/6,195.86
2023/3/7,195.66
2023/3/8,195.49
2023/3/9,196.15
2023/3/10,198.18
2023/3/13,199.65
2023/3/14,198.37
2023/3/15,199.89
2023/3/16,199.05
2023/3/17,200.66
2023/3/20,199.96
2023/3/21,199.2
2023/3/22,200.76
2023/3/23,201.45
2023/3/24,201.53
2023/3/27,200.01
2023/3/28,199.7
2023/3/29,199.63
2023/3/30,199.97
2023/3/31,200.82
2023/4/3,201.5
2023/4/4,202.41
2023/4/5,202.96
2023/4/6,202.93
2023/4/7,201.73
2023/4/10,201.6
2023/4/11,201.67
2023/4/12,202.04
2023/4/13,201.74
2023/4/14,200.97
2023/4/17,200.18
2023/4/18,200.32
2023/4/19,200.12
2023/4/20,200.85
2023/4/21,200.61
2023/4/24,201.29
2023/4/25,202.54
2023/4/26,201.92
2023/4/27,201.11
2023/4/28,202.07
2023/5/1,200.48
2023/5/2,202.03
2023/5/3,202.84
2023/5/4,202.66
2023/5/5,201.95
2023/5/8,201.16
2023/5/9,200.9
2023/5/10,201.91
2023/5/11,202.47
2023/5/12,201.73
2023/5/15,201.24
2023/5/16,200.83
2023/5/17,200.45
2023/5/18,199.66
2023/5/19,199.22
2023/5/22,199.09
2023/5/23,199.23
2023/5/24,198.87
2023/5/25,198.14
2023/5/26,198.17
2023/5/30,199.48
2023/5/31,200.19
2023/6/1,200.57
2023/6/2,199.68
2023/6/5,199.7
2023/6/6,199.89
2023/6/7,199.03
2023/6/8,199.76
2023/6/9,199.47
2023/6/12,199.7
2023/6/13,198.97
2023/6/14,199.15
2023/6/15,200.05
2023/6/16,199.76
2023/6/20,200.14
2023/6/21,200.33
2023/6/22,199.5
2023/6/23,200.06
2023/6/26,200.4
2023/6/27,200
2023/6/28,200.47
2023/6/29,199.1
2023/6/30,199.69
2023/7/3,199.29
2023/7/5,198.67
2023/7/6,197.54
2023/7/7,197.51
2023/7/10,198.01
2023/7/11,198.3
2023/7/12,199.68
2023/7/13,200.84
2023/7/14,200.14
2023/7/17,200.29
2023/7/18,200.51
2023/7/19,201.06
2023/7/20,200.06
2023/7/21,200.16
2023/7/24,199.97
2023/7/25,199.74
2023/7/26,200.21
2023/7/27,198.97
2023/7/28,199.44
2023/7/31,199.72
2023/8/1,198.79
2023/8/2,198.27
2023/8/3,197.04
2023/8/4,198.49
2023/8/7,198.29
2023/8/8,198.88
2023/8/9,199.08
2023/8/10,198.07
2023/8/11,197.44
2023/8/14,197.23
2023/8/15,196.86
2023/8/16,196.37
2023/8/17,196.2
2023/8/18,196.53
2023/8/21,195.7
2023/8/22,195.84
2023/8/23,197.4
2023/8/24,197.01
2023/8/25,197.01
2023/8/28,197.45
2023/8/29,198.49
2023/8/30,198.4
2023/8/31,198.69
2023/9/1,197.91
2023/9/5,196.97
2023/9/6,196.72
2023/9/7,197.16
2023/9/8,197.33
2023/9/11,197.11
2023/9/12,197.26
2023/9/13,197.46
2023/9/14,197.21
2023/9/15,196.81
2023/9/18,197.06
2023/9/19,196.56
2023/9/20,196.5
2023/9/21,195.33
2023/9/22,195.93
2023/9/25,194.76
2023/9/26,194.63
2023/9/27,193.94
2023/9/28,194.4
2023/9/29,194.36
2023/10/2,193.16
2023/10/3,191.8
2023/10/4,192.83
2023/10/5,192.94
2023/10/6,192.25
2023/10/10,193.74
2023/10/11,194.59
2023/10/12,193.13
2023/10/13,193.94
2023/10/16,193.12
2023/10/17,191.92
2023/10/18,191.17
2023/10/19,190.45
2023/10/20,190.96
2023/10/23,191.59
2023/10/24,192.17
2023/10/25,191.02
2023/10/26,192.06
2023/10/27,192.25
2023/10/30,191.86
2023/10/31,191.69
2023/11/1,193.32
2023/11/2,194.34
2023/11/3,195.56
2023/11/6,194.86
2023/11/7,195.63
2023/11/8,196.28
2023/11/9,194.91
2023/11/10,195.08
2023/11/13,195.19
2023/11/14,197.26
2023/11/15,196.3
2023/11/16,197.23
2023/11/17,197.5
2023/11/20,197.83
2023/11/21,198.02
2023/11/22,198.05
2023/11/24,197.38
2023/11/27,198.49
2023/11/28,199.17
2023/11/29,200.12
2023/11/30,199.5
2023/12/1,201
2023/12/4,200.56
2023/12/5,201.58
2023/12/6,202.24
2023/12/7,202.08
2023/12/8,201.31
2023/12/11,201.34
2023/12/12,201.68
2023/12/13,203.97
2023/12/14,205.48
2023/12/15,205.28
2023/12/18,204.9
2023/12/19,205.18
2023/12/20,205.86
2023/12/21,205.67
2023/12/22,205.64
2023/12/26,205.81
2023/12/27,206.96
2023/12/28,206.47
2023/12/29,206.39
2024/1/2,205.53
2024/1/3,205.66
2024/1/4,204.7
2024/1/5,204.29
2024/1/8,204.94
2024/1/9,204.84
2024/1/10,204.72
2024/1/11,205.5
2024/1/12,205.91
2024/1/16,204.78
2024/1/17,204.19
2024/1/18,203.87
2024/1/19,203.92
2024/1/22,204.36
2024/1/23,203.96
2024/1/24,203.59
2024/1/25,204.29
2024/1/26,204.17
2024/1/29,204.98
2024/1/30,205.18
2024/1/31,206.07
2024/2/1,207.07
2024/2/2,205.34
2024/2/5,203.95
2024/2/6,204.84
2024/2/7,204.49
2024/2/8,204.04
2024/2/9,203.84
2024/2/12,203.97
2024/2/13,202.36
2024/2/14,202.99
2024/2/15,203.49
2024/2/16,202.9
2024/2/20,203.16
2024/2/21,202.62
2024/2/22,202.69
2024/2/23,203.41
2024/2/26,203.15
2024/2/27,202.81
2024/2/28,203.31
2024/2/29,203.57
2024/3/1,204.23
2024/3/4,204
2024/3/5,204.87
2024/3/6,205.23
2024/3/7,205.53
2024/3/8,205.75
2024/3/11,205.58
2024/3/12,205.02
2024/3/13,204.79
2024/3/14,203.67
2024/3/15,203.54
2024/3/18,203.37
2024/3/19,203.83
2024/3/20,204.17
2024/3/21,204.26
2024/3/22,204.88
2024/3/25,204.62
2024/3/26,204.85
2024/3/27,205.3
2024/3/28,205.24
2024/4/1,203.98
2024/4/2,203.76
2024/4/3,203.9
2024/4/4,204.39
2024/4/5,203.45
2024/4/8,203.22
2024/4/9,203.89
2024/4/10,201.83
2024/4/11,201.63
2024/4/12,202.18
2024/4/15,201.11
2024/4/16,200.53
2024/4/17,201.36
2024/4/18,200.86
2024/4/19,201.1
2024/4/22,201.13
2024/4/23,201.48
2024/4/24,201.03
2024/4/25,200.45
2024/4/26,200.9
2024/4/29,201.52
2024/4/30,200.88
2024/5/1,201.55
2024/5/2,202.14
2024/5/3,203.08
2024/5/6,203.3
2024/5/7,203.7
2024/5/8,203.33
2024/5/9,203.76
2024/5/10,203.29
2024/5/13,203.54
2024/5/14,204.02
2024/5/15,205.15
2024/5/16,204.88
2024/5/17,204.4
2024/5/20,204.23
2024/5/21,204.58
2024/5/22,204.37
2024/5/23,203.85
2024/5/24,203.93
2024/5/28,203.27
2024/5/29,202.54
2024/5/30,203.32
2024/5/31,203.97
2024/6/3,205.02
2024/6/4,205.75
2024/6/5,206.28
2024/6/6,206.32
2024/6/7,204.85
2024/6/10,204.5
2024/6/11,205.28
2024/6/12,206.19
2024/6/13,207.07
2024/6/14,207.24
2024/6/17,206.58
2024/6/18,207.27
2024/6/20,206.95
2024/6/21,206.96
2024/6/24,207.14
2024/6/25,207.18
2024/6/26,206.28
2024/6/27,206.63
2024/6/28,205.94
2024/7/1,204.76
2024/7/2,205.27
2024/7/3,206.29
2024/7/5,207.12
2024/7/8,207.29
2024/7/9,207.15
2024/7/10,207.29
2024/7/11,208.25
2024/7/12,208.62
2024/7/15,208.24
2024/7/16,208.89
2024/7/17,209.07
2024/7/18,208.58
2024/7/19,208.12
2024/7/22,208.05
2024/7/23,208.12
2024/7/24,207.63
2024/7/25,207.92
2024/7/26,208.58
2024/7/29,208.94
2024/7/30,209.21
2024/7/31,210.17
2024/8/1,211.05
2024/8/2,213.21
2024/8/5,213.16
2024/8/6,211.94
2024/8/7,211.44
2024/8/8,211.08
2024/8/9,211.64
2024/8/12,212.1
2024/8/13,212.73
2024/8/14,213.11
2024/8/15,212.31
2024/8/16,212.68
2024/8/19,212.97
2024/8/20,213.6
2024/8/21,213.98
2024/8/22,213.24
2024/8/23,213.98
2024/8/26,213.89
2024/8/27,213.91
2024/8/28,213.84
2024/8/29,213.6
2024/8/30,213.14
2024/9/3,214.02
2024/9/4,214.84
2024/9/5,215.24
2024/9/6,215.6
2024/9/9,215.85
2024/9/10,216.49
2024/9/11,216.41
2024/9/12,216.18
2024/9/13,216.58
2024/9/16,217.15
2024/9/17,216.93
2024/9/18,216.32
2024/9/19,216.32
2024/9/20,216.23
2024/9/23,216.17
2024/9/24,216.37
2024/9/25,215.8
2024/9/26,215.76
2024/9/27,216.24
2024/9/30,215.78
2024/10/1,216.32
2024/10/2,215.98
2024/10/3,215.24
2024/10/4,213.81
2024/10/7,213.36
2024/10/8,213.48
2024/10/9,213.03
2024/10/10,212.95
2024/10/11,213.02
2024/10/15,213.62
2024/10/16,213.91
2024/10/17,213.06
2024/10/18,213.16
2024/10/21,211.98
2024/10/22,211.79
2024/10/23,211.38
2024/10/24,211.76
2024/10/25,211.36
2024/10/28,211.1
2024/10/29,211.26
2024/10/30,211.19
2024/10/31,211.14
2024/11/1,210.3
2024/11/4,211.13
2024/11/5,211.38
2024/11/6,210.1
2024/11/7,211.32
2024/11/8,211.71
2024/11/12,210.48
2024/11/13,210.3
2024/11/14,210.28
2024/11/15,210.15
2024/11/18,210.41
2024/11/19,210.72
2024/11/20,210.48
2024/11/21,210.39
2024/11/22,210.5
2024/11/25,212.16
2024/11/26,211.91
2024/11/27,212.48
2024/11/29,213.14
2024/12/2,213.13
2024/12/3,212.91
2024/12/4,213.55
2024/12/5,213.61
2024/12/6,214.02
2024/12/9,213.59
2024/12/10,213.33
2024/12/11,212.91
2024/12/12,212.17
2024/12/13,211.45
2024/12/16,211.59
2024/12/17,211.59
2024/12/18,210.41
2024/12/19,209.7
2024/12/20,210.09
2024/12/23,209.57
2024/12/24,209.74
2024/12/26,209.87
2024/12/27,209.5
2024/12/30,210.32
2024/12/31,210.14
2025/1/2,210.17
2025/1/3,209.89
2025/1/6,209.77
2025/1/7,209.13
2025/1/8,209.24
2025/1/9,209.26
2025/1/10,208.29
